"130","275","2000","",
"130","275","2001","",
"130","275","2002","",
"130","275","2003","",
"130","275","2004","",
"130","275","2005","",
"130","275","2006","",
"130","275","2007","",
"130","275","2008","",
"130","275","2009","",
"130","275","2010","",
"130","275","2011","",
"130","275","2012","",
"130","275","2013","",
"130","275","2014","",
"130","275","2015","",
"130","275","2016","",
"130","275","2017","",
"130","275","2018","",
"130","275","2019","",
"130","276","1960","",
"130","276","1961","",
"130","276","1962","",
"130","276","1963","",
"130","276","1964","",
"130","276","1965","",
"130","276","1966","",
"130","276","1967","",
"130","276","1968","",
"130","276","1969","",
"130","276","1970","",
"130","276","1971","",
"130","276","1972","",
"130","276","1973","",
"130","276","1974","",
"130","276","1975","",
"130","276","1976","",
"130","276","1977","",
"130","276","1978","",
"130","276","1979","",
"130","276","1980","",
"130","276","1981","",
"130","276","1982","",
"130","276","1983","",
"130","276","1984","",
"130","276","1985","",
"130","276","1986","",
"130","276","1987","",
"130","276","1988","",
"130","276","1989","",
"130","276","1990","",
"130","276","1991","",
"130","276","1992","",
"130","276","1993","",
"130","276","1994","",
"130","276","1995","",
"130","276","1996","",
"130","276","1997","",
"130","276","1998","",
"130","276","1999","",
"130","276","2000","",
"130","276","2001","",
"130","276","2002","",
"130","276","2003","",
"130","276","2004","",
"130","276","2005","",
"130","276","2006","",
"130","276","2007","",
"130","276","2008","",
"130","276","2009","",
"130","276","2010","",
"130","276","2011","",
"130","276","2012","",
"130","276","2013","",
"130","276","2014","",
"130","276","2015","",
"130","276","2016","",
"130","276","2017","",
"130","276","2018","",
"130","276","2019","",
"130","277","1960","",
"130","277","1961","",
"130","277","1962","",
"130","277","1963","",
"130","277","1964","",
"130","277","1965","",
"130","277","1966","",
"130","277","1967","",
"130","277","1968","",
"130","277","1969","",
"130","277","1970","",
"130","277","1971","",
"130","277","1972","",
"130","277","1973","",
"130","277","1974","",
"130","277","1975","",
"130","277","1976","",
"130","277","1977","",
"130","277","1978","",
"130","277","1979","",
"130","277","1980","",
"130","277","1981","",
"130","277","1982","",
"130","277","1983","",
"130","277","1984","",
"130","277","1985","",
"130","277","1986","",
"130","277","1987","",
"130","277","1988","",
"130","277","1989","",
"130","277","1990","",
"130","277","1991","",
"130","277","1992","",
"130","277","1993","",
"130","277","1994","",
"130","277","1995","",
"130","277","1996","",
"130","277","1997","",
"130","277","1998","",
"130","277","1999","",
"130","277","2000","",
"130","277","2001","",
"130","277","2002","",
"130","277","2003","",
"130","277","2004","",
"130","277","2005","",
"130","277","2006","",
"130","277","2007","",
"130","277","2008","",
"130","277","2009","",
"130","277","2010","",
"130","277","2011","",
"130","277","2012","",
"130","277","2013","",
"130","277","2014","",
"130","277","2015","",
"130","277","2016","",
"130","277","2017","",
"130","277","2018","",
"130","277","2019","",
"130","282","1960","",
"130","282","1961","",
"130","282","1962","",
"130","282","1963","",
"130","282","1964","",
"130","282","1965","",
"130","282","1966","",
"130","282","1967","",
"130","282","1968","",
"130","282","1969","",
"130","282","1970","",
"130","282","1971","",
"130","282","1972","",
"130","282","1973","",
"130","282","1974","",
"130","282","1975","",
"130","282","1976","",
"130","282","1977","",
"130","282","1978","",
"130","282","1979","",
"130","282","1980","",
"130","282","1981","",
"130","282","1982","",
"130","282","1983","",
"130","282","1984","",
"130","282","1985","",
"130","282","1986","",
"130","282","1987","",
"130","282","1988","",
"130","282","1989","",
"130","282","1990","",
"130","282","1991","",
"130","282","1992","",
"130","282","1993","",
"130","282","1994","",
"130","282","1995","",
"130","282","1996","",
"130","282","1997","",
"130","282","1998","",
"130","282","1999","",
"130","282","2000","",
"130","282","2001","",
"130","282","2002","",
"130","282","2003","",
"130","282","2004","",
"130","282","2005","",
"130","282","2006","",
"130","282","2007","",
"130","282","2008","",
"130","282","2009","",
"130","282","2010","",
"130","282","2011","",
"130","282","2012","",
"130","282","2013","",
"130","282","2014","",
"130","282","2015","",
"130","282","2016","",
"130","282","2017","",
"130","282","2018","",
"130","282","2019","",
"130","280","1960","",
"130","280","1961","",
"130","280","1962","",
"130","280","1963","",
"130","280","1964","",
"130","280","1965","",
"130","280","1966","",
"130","280","1967","",
"130","280","1968","",
"130","280","1969","",
"130","280","1970","",
"130","280","1971","",
"130","280","1972","",
"130","280","1973","",
"130","280","1974","",
"130","280","1975","",
"130","280","1976","",
"130","280","1977","",
"130","280","1978","",
"130","280","1979","",
"130","280","1980","",
"130","280","1981","",
"130","280","1982","",
"130","280","1983","",
"130","280","1984","",
"130","280","1985","",
"130","280","1986","",
"130","280","1987","",
"130","280","1988","",
"130","280","1989","",
"130","280","1990","",
"130","280","1991","",
"130","280","1992","",
"130","280","1993","",
"130","280","1994","",
"130","280","1995","233000",
"130","280","1996","226000",
"130","280","1997","259000",
"130","280","1998","278000",
"130","280","1999","278000",
"130","280","2000","300000",
"130","280","2001","270000",
"130","280","2002","263000",
"130","280","2003","235000",
"130","280","2004","250000",
"130","280","2005","286000",
"130","280","2006","313000",
"130","280","2007","328000",
"130","280","2008","324000",
"130","280","2009","265000",
"130","280","2010","279000",
"130","280","2011","295000",
"130","280","2012","292000",
"130","280","2013","328000",
"130","280","2014","329000",
"130","280","2015","331000",
"130","280","2016","336000",
"130","280","2017","355000",
"130","280","2018","347000",
"130","280","2019","",
"130","279","1960","",
"130","279","1961","",
"130","279","1962","",
"130","279","1963","",
"130","279","1964","",
"130","279","1965","",
"130","279","1966","",
"130","279","1967","",
"130","279","1968","",
"130","279","1969","",
"130","279","1970","",
"130","279","1971","",
"130","279","1972","",
"130","279","1973","",
"130","279","1974","",
"130","279","1975","",
"130","279","1976","",
"130","279","1977","",
"130","279","1978","",
"130","279","1979","",
"130","279","1980","",
"130","279","1981","",
"130","279","1982","",
"130","279","1983","",
"130","279","1984","",
"130","279","1985","",
"130","279","1986","",
"130","279","1987","",
"130","279","1988","",
"130","279","1989","",
"130","279","1990","",
"130","279","1991","",
"130","279","1992","",
"130","279","1993","",
"130","279","1994","",
"130","279","1995","",
"130","279","1996","",
"130","279","1997","",
"130","279","1998","",
"130","279","1999","",
"130","279","2000","",
"130","279","2001","",
"130","279","2002","",
"130","279","2003","",
"130","279","2004","",
"130","279","2005","",
"130","279","2006","",
"130","279","2007","",
"130","279","2008","",
"130","279","2009","",
"130","279","2010","",
"130","279","2011","",
"130","279","2012","",
"130","279","2013","",
"130","279","2014","",
"130","279","2015","",
"130","279","2016","",
"130","279","2017","",
"130","279","2018","",
"130","279","2019","",
"130","281","1960","100",
"130","281","1961","100",
"130","281","1962","100",
"130","281","1963","100",
"130","281","1964","100",
"130","281","1965","100",
"130","281","1966","100",
"130","281","1967","100",
"130","281","1968","100",
"130","281","1969","100",
"130","281","1970","100",
"130","281","1971","100",
"130","281","1972","100",
"130","281","1973","100",
"130","281","1974","100",
"130","281","1975","100",
"130","281","1976","100",
"130","281","1977","100",
"130","281","1978","100",
"130","281","1979","100",
"130","281","1980","100",
"130","281","1981","100",
"130","281","1982","100",
"130","281","1983","100",
"130","281","1984","100",
"130","281","1985","100",
"130","281","1986","100",
"130","281","1987","100",
"130","281","1988","100",
"130","281","1989","100",
"130","281","1990","100",
"130","281","1991","100",
"130","281","1992","100",
"130","281","1993","100",
"130","281","1994","100",
"130","281","1995","100",
"130","281","1996","100",
"130","281","1997","100",
"130","281","1998","100",
"130","281","1999","100",
"130","281","2000","100",
"130","281","2001","100",
"130","281","2002","100",
"130","281","2003","100",
"130","281","2004","100",
"130","281","2005","100",
"130","281","2006","100",
"130","281","2007","100",
"130","281","2008","100",
"130","281","2009","100",
"130","281","2010","100",
"130","281","2011","100",
"130","281","2012","100",
"130","281","2013","100",
"130","281","2014","100",
"130","281","2015","100",
"130","281","2016","100",
"130","281","2017","100",
"130","281","2018","100",
"130","281","2019","",
"130","283","1960","22452",
"130","283","1961","22808",
"130","283","1962","23039",
"130","283","1963","23168",
"130","283","1964","23236",
"130","283","1965","23282",
"130","283","1966","23305",
"130","283","1967","23292",
"130","283","1968","23304",
"130","283","1969","23346",
"130","283","1970","23484",
"130","283","1971","23721",
"130","283","1972","24051",
"130","283","1973","24439",
"130","283","1974","24836",
"130","283","1975","25198",
"130","283","1976","25524",
"130","283","1977","25809",
"130","283","1978","26087",
"130","283","1979","26394",
"130","283","1980","26745",
"130","283","1981","27162",
"130","283","1982","27627",
"130","283","1983","28097",
"130","283","1984","28510",
"130","283","1985","28832",
"130","283","1986","29041",
"130","283","1987","29168",
"130","283","1988","29229",
"130","283","1989","29305",
"130","283","1990","29438",
"130","283","1991","29622",
"130","283","1992","29865",
"130","283","1993","30146",
"130","283","1994","30435",
"130","283","1995","30716",
"130","283","1996","30995",
"130","283","1997","31280",
"130","283","1998","31556",
"130","283","1999","31844",
"130","283","2000","32147",
"130","283","2001","32470",
"130","283","2002","32806",
"130","283","2003","33153",
